WantHave,BaseItem,ItemType,AlbumType,AlbumRef,AlbumSection,AlbumPage,RefItem,Desc,Notes,CatgDisplayNum
h,6110t187_01,price1,SS10,SHEETS03,SER1960,238,,,,31
h,6110t187_02,price1,SS10,SHEETS03,SER1960,239,,,,31
h,6110t187_03,price1,SS10,SHEETS03,SER1960,240,,,,31
h,6110t187_04,price1,SS10,SHEETS03,SER1960,241,,,,31
h,6110t187_05,price1,SS10,SHEETS03,SER1960,242,,,,31
h,6110t188,price1,SS10,SHEETS03,SER1960,243,,,,31
h,6110t190,price1,SS10,SHEETS03,SER1960,244,,,,31
h,6110t191,price1,SS10,SHEETS03,SER1960,245,,,,31
h,6110t195,price1,SS10,SHEETS03,SER1960,246,,,,31
h,6110t192_01,price1,SS10,SHEETS03,SER1960,247,,,,31
h,6110t192_02,price1,SS10,SHEETS03,SER1960,248,,,,31
h,6110t192_03,price1,SS10,SHEETS03,SER1960,249,,,,31
h,6110t193,price1,SS10,SHEETS03,SER1960,250,,,,31
h,6110t194_01,price1,SS10,SHEETS03,SER1960,251,,,,31
h,6110t194_02,price1,SS10,SHEETS03,SER1960,252,,,,31
h,6110t196,price1,SS10,SHEETS03,SER1960,253,,,,31
h,6110t197_01,price1,SS10,SHEETS03,SER1960,254,,,,31
h,6110t197_02,price1,SS10,SHEETS03,SER1960,255,,,,31
h,6110t197_03,price1,SS10,SHEETS03,SER1960,256,,,,31
h,6110t197_04,price1,SS10,SHEETS03,SER1960,257,,,,31
h,6110t197_05,price1,SS10,SHEETS03,SER1960,258,,,,31
h,6110t197_06,price1,SS10,SHEETS03,SER1960,259,,,,31
h,6110t197_07,price1,SS10,SHEETS03,SER1960,260,,,,31
h,6110t197_08,price1,SS10,SHEETS03,SER1960,261,,,,31
h,6110t197_09,price1,SS10,SHEETS03,SER1960,262,,,,31
h,6110t197_10,price1,SS10,SHEETS03,SER1960,263,,,,31
h,6110t197_11,price1,SS10,SHEETS03,SER1960,264,,,,31
h,6110t197_12,price1,SS10,SHEETS03,SER1960,265,,,,31
h,6110t199_01,price1,SS10,SHEETS03,SER1960,266,,,,31
h,6110t199_02,price1,SS10,SHEETS03,SER1960,267,,,,31
h,6110t199_03,price1,SS10,SHEETS03,SER1960,267,,,,31
h,6110t199_04,price1,SS10,SHEETS03,SER1960,268,,,,31
h,6110t199_05,price1,SS10,SHEETS03,SER1960,268,,,,31
h,6110t200,price1,SS10,SHEETS03,SER1960,269,,,,31
h,6110t201,price1,SS10,SHEETS03,SER1960,270,,,,31
h,6110t203_01,price1,SS10,SHEETS03,SER1960,271,,,,31
h,6110t203_02,price1,SS10,SHEETS03,SER1960,272,,,,31
h,6110t203_03,price1,SS10,SHEETS03,SER1960,273,,,,31
h,6110t203_04,price1,SS10,SHEETS03,SER1960,274,,,,31
h,6110t203_05,price1,SS10,SHEETS03,SER1960,275,,,,31
h,6110t204,price1,SS10,SHEETS03,SER1960,276,,,,31
h,6110t205,price1,SS10,SHEETS03,SER1960,277,,,,31
h,6110t206,price1,SS10,SHEETS03,SER1960,278,,,,31
h,6110t207,price1,SS10,SHEETS03,SER1960,279,,,,31
h,6110t208,price1,SS10,SHEETS03,SER1960,280,,,,31
h,6110t209,price1,SS10,SHEETS03,SER1960,281,,,,31
h,6110t210,price1,SS10,SHEETS03,SER1960,282,,,,31
h,6110t211,price1,SS10,SHEETS03,SER1960,283,,,,31
h,6110t212_01,price1,SS10,SHEETS03,SER1960,284,,,,31
h,6110t212_02,price1,SS10,SHEETS03,SER1960,285,,,,31
h,6110t212_03,price1,SS10,SHEETS03,SER1960,286,,,,31
h,6110t213_01,price1,SS10,SHEETS03,SER1960,287,,,,31
h,6110t213_02,price1,SS10,SHEETS03,SER1960,288,,,,31
h,6110t214,price1,SS10,SHEETS03,SER1960,289,,,,31
h,6110t215_01,price1,SS10,SHEETS03,SER1960,290,,,,31
h,6110t215_02,price1,SS10,SHEETS03,SER1960,291,,,,31
h,6110t215_03,price1,SS10,SHEETS03,SER1960,292,,,,31
h,6110t216,price1,SS10,SHEETS03,SER1960,293,,,,31
h,6110t217_01,price1,SS10,SHEETS03,SER1960,294,,,,31
h,6110t217_02,price1,SS10,SHEETS03,SER1960,295,,,,31
h,6110t217_03,price1,SS10,SHEETS03,SER1960,295,,,,31
h,6110t217_04,price1,SS10,SHEETS03,SER1960,296,,,,31
h,6110t217_05,price1,SS10,SHEETS03,SER1960,296,,,,31
h,6110t218,price1,SS10,SHEETS03,SER1960,297,,,,31
h,6110t219,price1,SS10,SHEETS03,SER1960,298,,,,31
h,6110t220,price1,SS10,SHEETS03,SER1960,299,,,,31
h,6110t222,price1,SS10,SHEETS03,SER1960,300,,,,31
h,6110t223_01,price1,SS10,SHEETS03,SER1960,301,,,,31
h,6110t223_02,price1,SS10,SHEETS03,SER1960,302,,,,31
h,6110t223_03,price1,SS10,SHEETS03,SER1960,303,,,,31
h,6110t224_01,price1,SS10,SHEETS03,SER1960,304,,,,31
h,6110t224_02,price1,SS10,SHEETS03,SER1960,305,,,,31
h,6110t224_03,price1,SS10,SHEETS03,SER1960,306,,,,31
h,6110t225_01,price1,SS10,SHEETS03,SER1960,307,,,,31
h,6110t225_02,price1,SS10,SHEETS03,SER1960,307,,,,31
h,6110t225_03,price1,SS10,SHEETS03,SER1960,308,,,,31
h,6110t225_04,price1,SS10,SHEETS03,SER1960,308,,,,31
h,6110t226,price1,SS10,SHEETS03,SER1960,309,,,,31
h,6110t227_01,price1,SS10,SHEETS03,SER1960,310,,,,31
h,6110t227_02,price1,SS10,SHEETS03,SER1960,311,,,,31
h,6110t227_03,price1,SS10,SHEETS03,SER1960,312,,,,31
h,6110t227_04,price1,SS10,SHEETS03,SER1960,313,,,,31
h,6110t229_01,price1,SS10,SHEETS03,SER1960,314,,,,31
h,6110t229_02,price1,SS10,SHEETS03,SER1960,315,,,,31
h,6110t229_03,price1,SS10,SHEETS03,SER1960,316,,,,31
h,6110t230_01,price1,SS10,SHEETS03,SER1960,317,,,,31
h,6110t230_02,price1,SS10,SHEETS03,SER1960,318,,,,31
h,6110t230_03,price1,SS10,SHEETS03,SER1960,319,,,,31
h,6110t231,price1,SS10,SHEETS03,SER1960,320,,,,31
h,6110t232_01,price1,SS10,SHEETS03,SER1960,321,,,,31
h,6110t232_02,price1,SS10,SHEETS03,SER1960,322,,,,31
h,6110t232_03,price1,SS10,SHEETS03,SER1960,323,,,,31
h,6110t232_04,price1,SS10,SHEETS03,SER1960,324,,,,31
h,6110t232_05,price1,SS10,SHEETS03,SER1960,325,,,,31
h,6110t233,price1,SS10,SHEETS03,SER1960,326,,,,31
h,6110t234_01,price1,SS10,SHEETS04,SER1960,327,,,,31
h,6110t234_02,price1,SS10,SHEETS04,SER1960,328,,,,31
h,6110t234_03,price1,SS10,SHEETS04,SER1960,329,,,,31
h,6110t234_04,price1,SS10,SHEETS04,SER1960,330,,,,31
h,6110t234_05,price1,SS10,SHEETS04,SER1960,331,,,,31
h,6110t234_06,price1,SS10,SHEETS04,SER1960,332,,,,31
h,6110t234_07,price1,SS10,SHEETS04,SER1960,333,,,,31
h,6110t235_01,price1,SS10,SHEETS04,SER1960,334,,,,31
h,6110t235_02,price1,SS10,SHEETS04,SER1960,335,,,,31
h,6110t235_03,price1,SS10,SHEETS04,SER1960,336,,,,31
h,6110t235_04,price1,SS10,SHEETS04,SER1960,337,,,,31
h,6110t236_01,price1,SS10,SHEETS04,SER1960,338,,,,31
h,6110t236_02,price1,SS10,SHEETS04,SER1960,339,,,,31
h,6110t236_03,price1,SS10,SHEETS04,SER1960,340,,,,31
h,6110t236_04,price1,SS10,SHEETS04,SER1960,341,,,,31
h,6110t236_05,price1,SS10,SHEETS04,SER1960,342,,,,31
h,6110t237_01,price1,SS10,SHEETS04,SER1960,343,,,,31
h,6110t237_02,price1,SS10,SHEETS04,SER1960,344,,,,31
h,6110t237_03,price1,SS10,SHEETS04,SER1960,345,,,,31
h,6110t238,price1,SS10,SHEETS04,SER1960,346,,,,31
h,6110t239,price1,SS10,SHEETS04,SER1960,347,,,,31
h,6110t240_01,price1,SS10,SHEETS04,SER1960,348,,,,31
h,6110t240_02,price1,SS10,SHEETS04,SER1960,349,,,,31
h,6110t240_03,price1,SS10,SHEETS04,SER1960,350,,,,31
h,6110t240_04,price1,SS10,SHEETS04,SER1960,351,,,,31
h,6110t242,price1,SS10,SHEETS04,SER1960,352,,,,31
h,6110t243,price1,SS10,SHEETS04,SER1960,353,,,,31
h,6110t244,price1,SS10,SHEETS04,SER1960,354,,,,31
h,6110t245,price1,SS10,SHEETS04,SER1960,355,,,,31
h,6110t246,price1,SS10,SHEETS04,SER1960,356,,,,31
h,6110t247_01,price1,SS10,SHEETS04,SER1960,357,,,,31
h,6110t247_02,price1,SS10,SHEETS04,SER1960,358,,,,31
h,6110t247_03,price1,SS10,SHEETS04,SER1960,359,,,,31
h,6110t247_04,price1,SS10,SHEETS04,SER1960,360,,,,31
h,6110t234_08,price1,SS10,SHEETS04,SER1960,361,,,,31
h,6110t234_09,price1,SS10,SHEETS04,SER1960,362,,,,31
h,6110t234_10,price1,SS10,SHEETS04,SER1960,363,,,,31
h,6110t234_11,price1,SS10,SHEETS04,SER1960,364,,,,31
h,6110t234_12,price1,SS10,SHEETS04,SER1960,365,,,,31
h,6110t234_13,price1,SS10,SHEETS04,SER1960,366,,,,31
h,6110t234_14,price1,SS10,SHEETS04,SER1960,367,,,,31
h,6110t248_01,price1,SS10,SHEETS04,SER1960,368,,,,31
h,6110t248_02,price1,SS10,SHEETS04,SER1960,369,,,,31
h,6110t248_03,price1,SS10,SHEETS04,SER1960,370,,,,31
h,6110t249,price1,SS10,SHEETS04,SER1960,371,,,,31
h,6110t250_01,price1,SS10,SHEETS04,SER1960,372,,,,31
h,6110t250_02,price1,SS10,SHEETS04,SER1960,373,,,,31
h,6110t250_03,price1,SS10,SHEETS04,SER1960,374,,,,31
h,6110t251_01,price1,SS10,SHEETS04,SER1960,375,,,,31
h,6110t251_02,price1,SS10,SHEETS04,SER1960,376,,,,31
h,6110t251_03,price1,SS10,SHEETS04,SER1960,377,,,,31
h,6110t251_04,price1,SS10,SHEETS04,SER1960,378,,,,31
h,6110t251_05,price1,SS10,SHEETS04,SER1960,379,,,,31
h,6110t251_06,price1,SS10,SHEETS04,SER1960,380,,,,31
h,6110t252_01,price1,SS10,SHEETS04,SER1960,381,,,,31
h,6110t252_02,price1,SS10,SHEETS04,SER1960,382,,,,31
h,6110t252_03,price1,SS10,SHEETS04,SER1960,383,,,,31
h,6110t252_04,price1,SS10,SHEETS04,SER1960,384,,,,31
h,6110t252_05,price1,SS10,SHEETS04,SER1960,385,,,,31
h,6110t252_06,price1,SS10,SHEETS04,SER1960,386,,,,31
h,6110t253,price1,SS10,SHEETS04,SER1960,387,,,,31
h,6110t254,price1,SS10,SHEETS04,SER1960,388,,,,31
h,6110t256,price1,SS10,SHEETS04,SER1960,389,,,,31
h,6110t257,price1,SS10,SHEETS04,SER1960,390,,,,31
h,6110t258_01,price1,SS10,SHEETS04,SER1960,391,,,,31
h,6110t258_02,price1,SS10,SHEETS04,SER1960,391,,,,31
h,6110t258_03,price1,SS10,SHEETS04,SER1960,392,,,,31
h,6110t259,price1,SS10,SHEETS04,SER1960,393,,,,31
h,6110t260,price1,SS10,SHEETS04,SER1960,394,,,,31
h,6110t234_15,price1,SS10,SHEETS04,SER1960,395,,,,31
h,6110t234_16,price1,SS10,SHEETS04,SER1960,396,,,,31
h,6110t234_17,price1,SS10,SHEETS04,SER1960,397,,,,31
h,6110t234_18,price1,SS10,SHEETS04,SER1960,398,,,,31
h,6110t261_01,price1,SS10,SHEETS04,SER1960,399,,,,31
h,6110t261_02,price1,SS10,SHEETS04,SER1960,400,,,,31
h,6110t267_01,price1,SS10,SHEETS04,SER1960,401,,,,31
h,6110t267_02,price1,SS10,SHEETS04,SER1960,402,,,,31
h,6110t274_01,price1,SS10,SHEETS04,SER1960,403,,,,31
h,6110t274_02,price1,SS10,SHEETS04,SER1960,404,,,,31
h,6110t274_03,price1,SS10,SHEETS04,SER1960,405,,,,31
h,6110t267_03,price1,SS10,SHEETS04,SER1960,406,,,,31
h,6110t263,price1,SS10,SHEETS04,SER1960,407,,,,31
h,6110t264,price1,SS10,SHEETS04,SER1960,408,,,,31
h,6110t265_01,price1,SS10,SHEETS04,SER1960,409,,,,31
h,6110t265_02,price1,SS10,SHEETS04,SER1960,410,,,,31
h,6110t265_03,price1,SS10,SHEETS04,SER1960,411,,,,31
h,6110t266,price1,SS10,SHEETS04,SER1960,412,,,,31
h,6110t268_01,price1,SS10,SHEETS04,SER1960,413,,,,31
h,6110t268_02,price1,SS10,SHEETS04,SER1960,414,,,,31
h,6110t268_03,price1,SS10,SHEETS04,SER1960,415,,,,31
h,6110t269_01,price1,SS10,SHEETS04,SER1960,416,,,,31
h,6110t269_02,price1,SS10,SHEETS04,SER1960,417,,,,31
h,6110t270_01,price1,SS10,SHEETS04,SER1960,418,,,,31
h,6110t270_02,price1,SS10,SHEETS04,SER1960,419,,,,31
h,6110t275,price1,SS10,SHEETS04,SER1960,420,,,,31
h,6110t234_19,price1,SS10,SHEETS04,SER1960,421,,,,31
h,6110t234_20,price1,SS10,SHEETS04,SER1960,422,,,,31
h,6110t234_21,price1,SS10,SHEETS04,SER1960,423,,,,31
h,6110t273_01,price1,SS10,SHEETS04,SER1960,424,,,,31
h,6110t273_02,price1,SS10,SHEETS04,SER1960,425,,,,31
h,6110t273_03,price1,SS10,SHEETS04,SER1960,426,,,,31
h,6110t271_01,price1,SS10,SHEETS04,SER1960,427,,,,31
h,6110e271,price1,SS10,SHEETS04,SER1960,428,,,,24
h,6110t271_02,price1,SS10,SHEETS04,SER1960,429,,,,31
h,6110t271_03,price1,SS10,SHEETS04,SER1960,430,,,,31
h,6110t277,price1,SS10,SHEETS04,SER1960,431,,,,31
h,6110t278,price1,SS10,SHEETS04,SER1960,432,,,,31
h,6110t276_01,price1,SS10,SHEETS04,SER1960,433,,,,31
h,6110t276_02,price1,SS10,SHEETS04,SER1960,434,,,,31
h,6110t276_03,price1,SS10,SHEETS04,SER1960,435,,,,31
h,6110t279_01,price1,SS10,SHEETS04,SER1960,436,,,,31
h,6110t279_02,price1,SS10,SHEETS04,SER1960,437,,,,31
h,6110t279_03,price1,SS10,SHEETS04,SER1960,438,,,,31
h,6110t280,price1,SS10,SHEETS04,SER1960,439,,,,31
h,6110t234_22,price1,SS10,SHEETS04,SER1960,440,,,,31
h,6110t288,price1,SS10,SHEETS04,SER1960,441,,,,31
h,6110t281,price1,SS10,SHEETS04,SER1960,442,,,,31
h,6110t282,price1,SS10,SHEETS04,SER1960,443,,,,31
h,6110t283_01,price1,SS10,SHEETS04,SER1960,444,,,,31
h,6110t283_02,price1,SS10,SHEETS04,SER1960,445,,,,31
h,6110t283_03,price1,SS10,SHEETS04,SER1960,446,,,,31
h,6110t285_01,price1,SS10,SHEETS04,SER1960,447,,,,31
h,6110t285_02,price1,SS10,SHEETS04,SER1960,448,,,,31
h,6110t285_03,price1,SS10,SHEETS04,SER1960,449,,,,31
h,6110t289,price1,SS10,SHEETS04,SER1960,450,,,,31
h,6110t290_01,price1,SS10,SHEETS04,SER1960,451,,,,31
h,6110t290_02,price1,SS10,SHEETS04,SER1960,452,,,,31
h,6110t290_03,price1,SS10,SHEETS04,SER1960,453,,,,31
h,6110t286_01,price1,SS10,SHEETS04,SER1960,454,,,,31
h,6110t286_02,price1,SS10,SHEETS04,SER1960,455,,,,31
h,6110t286_03,price1,SS10,SHEETS04,SER1960,456,,,,31
h,6110t284,price1,SS10,SHEETS04,SER1960,457,,,,31
h,6110t287,price1,SS10,SHEETS04,SER1960,458,,,,31
h,6110t293,price1,SS10,SHEETS04,SER1960,459,,,,31
h,6110t294,price1,SS10,SHEETS04,SER1960,460,,,,31
h,6110t296,price1,SS10,SHEETS04,SER1960,461,,,,31
h,6110t295,price1,SS10,SHEETS04,SER1960,462,,,,31
h,6110t297_01,price1,SS10,SHEETS04,SER1960,463,,,,31
h,6110t297_02,price1,SS10,SHEETS04,SER1960,464,,,,31
h,6110t297_03,price1,SS10,SHEETS04,SER1960,465,,,,31
h,6110t299_01,price1,SS10,SHEETS04,SER1960,466,,,,31
h,6110t299_02,price1,SS10,SHEETS04,SER1960,467,,,,31
h,6110t299_03,price1,SS10,SHEETS04,SER1960,468,,,,31
h,6110t300_01,price1,SS10,SHEETS04,SER1960,469,,,,31
h,6110t300_02,price1,SS10,SHEETS04,SER1960,470,,,,31
h,6110t300_03,price1,SS10,SHEETS04,SER1960,471,,,,31
h,6110t300_04,price1,SS10,SHEETS04,SER1960,472,,,,31
h,6110t300_05,price1,SS10,SHEETS04,SER1960,473,,,,31
h,6110t234_23,price1,SS10,SHEETS04,SER1960,474,,,,31
h,6110t301_01,price1,SS10,SHEETS04,SER1960,475,,,,31
h,6110t301_02,price1,SS10,SHEETS04,SER1960,476,,,,31
h,6110t298,price1,SS10,SHEETS04,SER1960,477,,,,31
h,6110t303,price1,SS10,SHEETS04,SER1960,478,,,,31
h,6110t302_01,price1,SS10,SHEETS04,SER1960,479,,,,31
h,6110t302_02,price1,SS10,SHEETS04,SER1960,480,,,,31
h,6110t302_03,price1,SS10,SHEETS04,SER1960,481,,,,31
h,6110t302_04,price1,SS10,SHEETS04,SER1960,482,,,,31
h,6110t302_05,price1,SS10,SHEETS04,SER1960,483,,,,31
h,6110t304_01,price1,SS10,SHEETS04,SER1960,484,,,,31
h,6110t304_02,price1,SS10,SHEETS04,SER1960,485,,,,31
h,6110t304_03,price1,SS10,SHEETS04,SER1960,486,,,,31
h,6110t305_02,price1,SS10,SHEETS04,SER1960,487,,,,31
h,6110t306,price1,SS10,SHEETS04,SER1960,488,,,,31
h,6110t307,price1,SS10,SHEETS04,SER1960,489,,,,31
h,6110t308_01,price1,SS10,SHEETS04,SER1960,490,,,,31
h,6110t308_02,price1,SS10,SHEETS04,SER1960,491,,,,31
h,6110t308_03,price1,SS10,SHEETS04,SER1960,492,,,,31
h,6110t309_01,price1,SS10,SHEETS04,SER1960,493,,,,31
h,6110t309_02,price1,SS10,SHEETS04,SER1960,494,,,,31
h,6110t309_03,price1,SS10,SHEETS04,SER1960,495,,,,31
h,6110t310,price1,SS10,SHEETS04,SER1960,496,,,,31
h,6110t312,price1,SS10,SHEETS04,SER1960,497,,,,31
h,6110t313_01,price1,SS10,SHEETS04,SER1960,498,,,,31
h,6110t313_02,price1,SS10,SHEETS04,SER1960,499,,,,31
h,6110t313_03,price1,SS10,SHEETS04,SER1960,500,,,,31
h,6110t313_04,price1,SS10,SHEETS04,SER1960,501,,,,31
h,6110t314_01,price1,SS10,SHEETS04,SER1960,502,,,,31
h,6110t314_02,price1,SS10,SHEETS04,SER1960,503,,,,31
h,6110t314_03,price1,SS10,SHEETS04,SER1960,504,,,,31
h,6110t315,price1,SS10,SHEETS04,SER1960,505,,,,31
h,6110t317_01,price1,SS10,SHEETS04,SER1960,506,,,,31
h,6110t317_02,price1,SS10,SHEETS04,SER1960,507,,,,31
h,6110t317_03,price1,SS10,SHEETS04,SER1960,508,,,,31
h,6110t317_04,price1,SS10,SHEETS04,SER1960,509,,,,31
h,6110t316,price1,SS10,SHEETS04,SER1960,510,,,,31
h,6110t311,price1,SS10,SHEETS04,SER1960,511,,,,31
h,6110t319_01,price1,SS10,SHEETS05,SER1960,512,,,,31
h,6110t319_02,price1,SS10,SHEETS05,SER1960,513,,,,31
h,6110t319_03,price1,SS10,SHEETS05,SER1960,514,,,,31
h,6110t319_04,price1,SS10,SHEETS05,SER1960,515,,,,31
h,6110t323,price1,SS10,SHEETS05,SER1960,516,,,,31
h,6110t321_01,price1,SS10,SHEETS05,SER1960,516,,,,31
h,6110t321_02,price1,SS10,SHEETS05,SER1960,517,,,,31
h,6110t321_03,price1,SS10,SHEETS05,SER1960,517,,,,31
h,6110t322_01,price1,SS10,SHEETS05,SER1960,518,,,,31
h,6110t322_02,price1,SS10,SHEETS05,SER1960,519,,,,31
h,6110t322_03,price1,SS10,SHEETS05,SER1960,520,,,,31
h,6110t325_01,price1,SS10,SHEETS05,SER1960,521,,,,31
h,6110t325_02,price1,SS10,SHEETS05,SER1960,522,,,,31
h,6110t325_03,price1,SS10,SHEETS05,SER1960,523,,,,31
h,6110t325_04,price1,SS10,SHEETS05,SER1960,524,,,,31
h,6110t325_05,price1,SS10,SHEETS05,SER1960,525,,,,31
h,6110t325_06,price1,SS10,SHEETS05,SER1960,526,,,,31
h,6110t325_07,price1,SS10,SHEETS05,SER1960,527,,,,31
h,6110t325_08,price1,SS10,SHEETS05,SER1960,528,,,,31
h,6110t325_09,price1,SS10,SHEETS05,SER1960,529,,,,31
h,6110t325_10,price1,SS10,SHEETS05,SER1960,530,,,,31
h,6110t325_11,price1,SS10,SHEETS05,SER1960,531,,,,31
h,6110t325_12,price1,SS10,SHEETS05,SER1960,532,,,,31
h,6110t325_13,price1,SS10,SHEETS05,SER1960,533,,,,31
h,6110t325_14,price1,SS10,SHEETS05,SER1960,534,,,,31
h,6110t328,price1,SS10,SHEETS05,SER1960,535,,,,31
h,6110t329,price1,SS10,SHEETS05,SER1960,536,,,,31
h,6110t330_01,price1,SS10,SHEETS05,SER1960,537,,,,31
h,6110t330_02,price1,SS10,SHEETS05,SER1960,538,,,,31
h,6110t330_03,price1,SS10,SHEETS05,SER1960,539,,,,31
h,6110t332,price1,SS10,SHEETS05,SER1960,540,,,,31
h,6110t331,price1,SS10,SHEETS05,SER1960,541,,,,31
h,6110t334,price1,SS10,SHEETS05,SER1960,542,,,,31
h,6110t234_26,price1,SS10,SHEETS05,SER1960,543,,,,31
h,6110t333_01,price1,SS10,SHEETS05,SER1960,544,,,,31
h,6110t333_02,price1,SS10,SHEETS05,SER1960,545,,,,31
h,6110t333_03,price1,SS10,SHEETS05,SER1960,546,,,,31
h,6110t335_01,price1,SS10,SHEETS05,SER1960,547,,,,31
h,6110t335_02,price1,SS10,SHEETS05,SER1960,548,,,,31
h,6110t335_03,price1,SS10,SHEETS05,SER1960,549,,,,31
h,6110t336_01,price1,SS10,SHEETS05,SER1960,550,,,,31
h,6110t336_02,price1,SS10,SHEETS05,SER1960,551,,,,31
h,6110t336_03,price1,SS10,SHEETS05,SER1960,552,,,,31
h,6110t336_04,price1,SS10,SHEETS05,SER1960,553,,,,31
h,6110t337,price1,SS10,SHEETS05,SER1960,554,,,,31
h,6110t338,price1,SS10,SHEETS05,SER1960,555,,,,31
h,6110t341,price1,SS10,SHEETS05,SER1960,556,,,,31
h,6110t342_01,price1,SS10,SHEETS05,SER1960,557,,,,31
h,6110t342_02,price1,SS10,SHEETS05,SER1960,558,,,,31
h,6110t342_03,price1,SS10,SHEETS05,SER1960,559,,,,31
h,6110t343,price1,SS10,SHEETS05,SER1960,560,,,,31
h,6110t346_01,price1,SS10,SHEETS05,SER1960,561,,,,31
h,6110t346_02,price1,SS10,SHEETS05,SER1960,562,,,,31
h,6110t346_03,price1,SS10,SHEETS05,SER1960,563,,,,31
h,6110t350_01,price1,SS10,SHEETS05,SER1960,564,,,,31
h,6110t350_02,price1,SS10,SHEETS05,SER1960,565,,,,31
h,6110t350_03,price1,SS10,SHEETS05,SER1960,566,,,,31
h,6110t345_01,price1,SS10,SHEETS05,SER1960,567,,,,31
h,6110t345_02,price1,SS10,SHEETS05,SER1960,568,,,,31
h,6110t348_01,price1,SS10,SHEETS05,SER1960,569,,,,31
h,6110t348_02,price1,SS10,SHEETS05,SER1960,570,,,,31
h,6110t348_03,price1,SS10,SHEETS05,SER1960,571,,,,31
h,6110t349,price1,SS10,SHEETS05,SER1960,572,,,,31
h,6110t339,price1,SS10,SHEETS05,SER1960,573,,,,31
h,6110t234_27,price1,SS10,SHEETS05,SER1960,574,,,,31
h,6110t352_01,price1,SS10,SHEETS05,SER1960,575,,,,31
h,6110t352_02,price1,SS10,SHEETS05,SER1960,576,,,,31
h,6110t352_03,price1,SS10,SHEETS05,SER1960,577,,,,31
h,6110t353,price1,SS10,SHEETS05,SER1960,578,,,,31
h,6110t347,price1,SS10,SHEETS05,SER1960,579,,,,31
h,6110t354,price1,SS10,SHEETS05,SER1960,580,,,,31
h,6110t355_01,price1,SS10,SHEETS05,SER1960,581,,,,31
h,6110t355_02,price1,SS10,SHEETS05,SER1960,582,,,,31
h,6110t358_01,price1,SS10,SHEETS05,SER1960,583,,,,31
h,6110t358_02,price1,SS10,SHEETS05,SER1960,584,,,,31
h,6110t358_03,price1,SS10,SHEETS05,SER1960,585,,,,31
h,6110t360,price1,SS10,SHEETS05,SER1960,586,,,,31
h,6110t359,price1,SS10,SHEETS05,SER1960,587,,,,31
h,6110t363,price1,SS10,SHEETS05,SER1980,1,,,,31
h,6110t364_01,price1,SS10,SHEETS05,SER1980,2,,,,31
h,6110t364_02,price1,SS10,SHEETS05,SER1980,3,,,,31
h,6110t364_03,price1,SS10,SHEETS05,SER1980,4,,,,31
h,6110t366_01,price1,SS10,SHEETS05,SER1980,5,,,,31
h,6110t366_02,price1,SS10,SHEETS05,SER1980,6,,,,31
h,6110e375,price1,SS10,SHEETS05,SER1980,7,,,,24
h,6110t365_01,price1,SS10,SHEETS05,SER1980,8,,,,31
h,6110t365_02,price1,SS10,SHEETS05,SER1980,9,,,,31
h,6110t365_03,price1,SS10,SHEETS05,SER1980,10,,,,31
h,6110t368,price1,SS10,SHEETS05,SER1980,11,,,,31
h,6110t367_01,price1,SS10,SHEETS05,SER1980,12,,,,31
h,6110t367_02,price1,SS10,SHEETS05,SER1980,13,,,,31
h,6110t367_03,price1,SS10,SHEETS05,SER1980,14,,,,31
h,6110t369,price1,SS10,SHEETS05,SER1980,15,,,,31
h,6110t371_01,price1,SS10,SHEETS05,SER1980,16,,,,31
h,6110t371_02,price1,SS10,SHEETS05,SER1980,17,,,,31
h,6110t371_03,price1,SS10,SHEETS05,SER1980,18,,,,31
h,6110t371_04,price1,SS10,SHEETS05,SER1980,19,,,,31
h,6110t372_01,price1,SS10,SHEETS05,SER1980,20,,,,31
h,6110t372_02,price1,SS10,SHEETS05,SER1980,21,,,,31
h,6110t372_03,price1,SS10,SHEETS05,SER1980,22,,,,31
h,6110t373,price1,SS10,SHEETS05,SER1980,23,,,,31
h,6110t379,price1,SS10,SHEETS05,SER1980,23,,,,31
h,6110t396,price1,SS10,SHEETS05,SER1980,24,,,,31
h,6110t376_01,price1,SS10,SHEETS05,SER1980,25,,,,31
h,6110t376_02,price1,SS10,SHEETS05,SER1980,26,,,,31
h,6110t376_03,price1,SS10,SHEETS05,SER1980,27,,,,31
h,6110t378_01,price1,SS10,SHEETS05,SER1980,28,,,,31
h,6110t378_02,price1,SS10,SHEETS05,SER1980,29,,,,31
h,6110t378_03,price1,SS10,SHEETS05,SER1980,30,,,,31
h,6110t381,price1,SS10,SHEETS05,SER1980,31,,,,31
h,6110t383_01,price1,SS10,SHEETS05,SER1980,32,,,,31
h,6110t383_02,price1,SS10,SHEETS05,SER1980,33,,,,31
h,6110t383_03,price1,SS10,SHEETS05,SER1980,34,,,,31
h,6110t382,price1,SS10,SHEETS05,SER1980,35,,,,31
h,6110t386_01,price1,SS10,SHEETS05,SER1980,36,,,,31
h,6110t386_02,price1,SS10,SHEETS05,SER1980,36,,,,31
h,6110t386_03,price1,SS10,SHEETS05,SER1980,37,,,,31
h,6110t386_04,price1,SS10,SHEETS05,SER1980,37,,,,31
h,6110t385,price1,SS10,SHEETS05,SER1980,38,,,,31
h,6110t387_01,price1,SS10,SHEETS05,SER1980,39,,,,31
h,6110t387_02,price1,SS10,SHEETS05,SER1980,39,,,,31
h,6110t387_03,price1,SS10,SHEETS05,SER1980,40,,,,31
